MamaDo.mid

@393, Channel 1, Program change: Fingered Bs.
@21935, Channel 9, Note off: D#2
@21966, Channel 9, Note off: E2
@21998, Channel 1, Note off: G#1
@22058, Channel 0, Note off: D#5
@22060, Channel 0, Note off: G#4
@22064, Channel 0, Note off: B4
@22117, Channel 9, Note on:  D#2
@22125, Channel 9, Note on:  C2
@22140, Channel 3, Note on:  F#4
@22162, Channel 3, Note off: G#4
@22182, Channel 9, Note off: D#2
@22184, Channel 9, Note off: C2
@22254, Channel 3, Note off: F#4
@22272, Channel 0, Note on:  G#4
@22272, Channel 0, Note on:  D#5
@22272, Channel 0, Note on:  B4
@22274, Channel 3, Note on:  G#4
@22278, Channel 9, Note on:  C2
@22374, Channel 3, Note on:  F#4
@22375, Channel 9, Note off: C2
@22379, Channel 3, Note off: G#4
@22447, Channel 3, Note off: F#4
@22457, Channel 0, Note off: D#5
@22460, Channel 0, Note off: G#4
@22470, Channel 0, Note off: B4
@22471, Channel 3, Note on:  D#4
@22639, Channel 9, Note on:  D#2
@22656, Channel 0, Note on:  G#4
@22656, Channel 0, Note on:  D#5
@22656, Channel 0, Note on:  B4
@22656, Channel 9, Note on:  E2
@22706, Channel 9, Note off: D#2
@22712, Channel 9, Note off: E2
@22836, Channel 0, Note off: G#4
@22839, Channel 0, Note off: D#5
@22847, Channel 0, Note off: B4
@23039, Channel 1, Note on:  G#1
@23040, Channel 0, Note on:  D#5
@23040, Channel 0, Note on:  B4
@23040, Channel 0, Note on:  G#4
@23046, Channel 9, Note on:  C2
@23058, Channel 3, Note off: D#4
@23153, Channel 9, Note off: C2
@23230, Channel 0, Note off: D#5
@23239, Channel 0, Note off: G#4
@23239, Channel 0, Note off: B4
@23411, Channel 9, Note on:  D#2
@23424, Channel 0, Note on:  D#5
@23424, Channel 0, Note on:  G#4
@23424, Channel 0, Note on:  B4
@23425, Channel 9, Note on:  E2
@23444, Channel 1, Note off: G#1
@23464, Channel 9, Note off: D#2
@23502, Channel 9, Note off: E2
@23601, Channel 0, Note off: D#5
@23604, Channel 0, Note off: G#4
@23610, Channel 0, Note off: B4
@23659, Channel 9, Note on:  D#2
@23661, Channel 9, Note on:  C2
@23670, Channel 2, Note on:  B2
@23713, Channel 9, Note off: D#2
@23720, Channel 9, Note off: C2
@23800, Channel 2, Note on:  C#3
@23808, Channel 0, Note on:  B4
@23808, Channel 0, Note on:  D#5
@23808, Channel 0, Note on:  G#4
@23814, Channel 9, Note on:  C2
@23817, Channel 2, Note off: B2
@23911, Channel 9, Note off: C2
@23977, Channel 0, Note off: D#5
@23990, Channel 0, Note off: B4
@23996, Channel 0, Note off: G#4
@24024, Channel 2, Note off: C#3
@24038, Channel 2, Note on:  B2
@24177, Channel 2, Note on:  C#3
@24181, Channel 2, Note off: B2
@24191, Channel 3, Note on:  F#4
@24191, Channel 9, Note on:  D#2
@24192, Channel 0, Note on:  D#5
@24192, Channel 0, Note on:  B4
@24192, Channel 0, Note on:  G#4
@24192, Channel 9, Note on:  E2
@24248, Channel 9, Note off: E2
@24249, Channel 9, Note off: D#2
@24253, Channel 3, Note off: F#4
@24368, Channel 0, Note off: D#5
@24377, Channel 0, Note off: G#4
@24378, Channel 0, Note off: B4
@24405, Channel 2, Note off: C#3
@24415, Channel 3, Note on:  F#4
@24419, Channel 2, Note on:  B2
@24550, Channel 2, Note off: B2
@24576, Channel 0, Note on:  D5
@24576, Channel 0, Note on:  F4
@24576, Channel 0, Note on:  A#4
@24582, Channel 9, Note on:  C2
@24590, Channel 3, Note on:  F4
@24592, Channel 1, Note on:  A#1
@24660, Channel 3, Note off: F#4
@24689, Channel 9, Note off: C2
@24749, Channel 0, Note off: A#4
@24749, Channel 0, Note off: D5
@24755, Channel 0, Note off: F4
@24807, Channel 3, Note off: F4
@24954, Channel 9, Note on:  D#2
@24960, Channel 0, Note on:  D5
@24960, Channel 0, Note on:  F4
@24960, Channel 0, Note on:  A#4
@24961, Channel 9, Note on:  E2
@24965, Channel 3, Note on:  F4
@24971, Channel 1, Note off: A#1
@25005, Channel 9, Note off: D#2
@25038, Channel 9, Note off: E2
@25133, Channel 0, Note off: D5
@25136, Channel 0, Note off: A#4
@25147, Channel 0, Note off: F4
@25192, Channel 9, Note on:  D#2
@25196, Channel 3, Note on:  D#4
@25197, Channel 9, Note on:  C2
@25206, Channel 3, Note off: F4
@25256, Channel 9, Note off: C2
@25310, Channel 9, Note off: D#2
@25342, Channel 3, Note on:  F4
@25344, Channel 0, Note on:  D5
@25344, Channel 0, Note on:  F4
@25344, Channel 0, Note on:  A#4
@25350, Channel 9, Note on:  C2
@25357, Channel 3, Note off: D#4
@25447, Channel 9, Note off: C2
@25499, Channel 0, Note off: D5
@25507, Channel 0, Note off: A#4
@25517, Channel 0, Note off: F4
@25728, Channel 0, Note on:  D5
@25728, Channel 0, Note on:  F4
@25728, Channel 0, Note on:  A#4
@25728, Channel 9, Note on:  E2
@25752, Channel 9, Note on:  D#2
@25784, Channel 9, Note off: E2
@25896, Channel 0, Note off: A#4
@25898, Channel 0, Note off: D5
@25908, Channel 0, Note off: F4
@25921, Channel 9, Note off: D#2
@25974, Channel 1, Note on:  F1
@25987, Channel 3, Note off: F4
@26112, Channel 0, Note on:  D5
@26112, Channel 0, Note on:  F4
@26112, Channel 0, Note on:  A#4
@26118, Channel 9, Note on:  C2
@26122, Channel 1, Note off: F1
@26125, Channel 1, Note on:  A#1
@26225, Channel 9, Note off: C2
@26271, Channel 0, Note off: A#4
@26274, Channel 0, Note off: D5
@26275, Channel 0, Note off: F4
@26485, Channel 9, Note on:  D#2
@26496, Channel 0, Note on:  D5
@26496, Channel 0, Note on:  F4
@26496, Channel 0, Note on:  A#4
@26497, Channel 9, Note on:  E2
@26520, Channel 1, Note off: A#1
@26544, Channel 9, Note off: D#2
@26574, Channel 9, Note off: E2
@26681, Channel 0, Note off: D5
@26683, Channel 0, Note off: A#4
@26699, Channel 0, Note off: F4
@26725, Channel 2, Note on:  A#2
@26733, Channel 9, Note on:  C2
@26734, Channel 9, Note on:  D#2
@26792, Channel 9, Note off: C2
@26844, Channel 9, Note off: D#2
@26876, Channel 2, Note on:  B2
@26880, Channel 0, Note on:  F4
@26880, Channel 0, Note on:  D5
@26880, Channel 0, Note on:  A#4
@26880, Channel 0, Note on:  G#4
@26886, Channel 9, Note on:  C2
@26911, Channel 2, Note off: A#2
@26983, Channel 9, Note off: C2
@27036, Channel 0, Note off: A#4
@27050, Channel 0, Note off: G#4
@27060, Channel 0, Note off: F4
@27072, Channel 0, Note off: D5
@27111, Channel 2, Note on:  A#2
@27112, Channel 2, Note off: B2
@27252, Channel 3, Note on:  F4
@27258, Channel 9, Note on:  D#2
@27260, Channel 2, Note on:  B2
@27264, Channel 0, Note on:  F4
@27264, Channel 0, Note on:  D5
@27264, Channel 0, Note on:  G#4
@27264, Channel 0, Note on:  A#4
@27264, Channel 9, Note on:  E2
@27275, Channel 2, Note off: A#2
@27320, Channel 9, Note off: E2
@27342, Channel 9, Note off: D#2
@27418, Channel 0, Note off: D5
@27433, Channel 0, Note off: G#4
@27436, Channel 0, Note off: F4
@27440, Channel 0, Note off: A#4
@27477, Channel 2, Note off: B2
@27484, Channel 2, Note on:  A#2
@27504, Channel 3, Note on:  F#4
@27525, Channel 3, Note off: F4
@27630, Channel 2, Note off: A#2
@27648, Channel 0, Note on:  F#4
@27648, Channel 0, Note on:  A#4
@27648, Channel 0, Note on:  D#5
@27654, Channel 9, Note on:  C2
@27656, Channel 1, Note on:  D#2
@27658, Channel 3, Note on:  F4
@27675, Channel 3, Note off: F#4
@27761, Channel 9, Note off: C2
@27809, Channel 0, Note off: A#4
@27827, Channel 0, Note off: F#4
@27836, Channel 0, Note off: D#5
@28010, Channel 3, Note off: F4
@28023, Channel 3, Note on:  D#4
@28028, Channel 9, Note on:  D#2
@28032, Channel 0, Note on:  F#4
@28032, Channel 0, Note on:  A#4
@28032, Channel 0, Note on:  D#5
@28033, Channel 9, Note on:  E2
@28035, Channel 1, Note off: D#2
@28079, Channel 9, Note off: D#2
@28110, Channel 9, Note off: E2
@28199, Channel 0, Note off: A#4
@28204, Channel 0, Note off: F#4
@28209, Channel 0, Note off: D#5
@28261, Channel 9, Note on:  D#2
@28269, Channel 9, Note on:  C2
@28326, Channel 9, Note off: D#2
@28328, Channel 9, Note off: C2
@28416, Channel 0, Note on:  D#5
@28416, Channel 0, Note on:  F#4
@28416, Channel 0, Note on:  A#4
@28422, Channel 9, Note on:  C2
@28519, Channel 9, Note off: C2
@28585, Channel 0, Note off: A#4
@28595, Channel 0, Note off: D#5
@28597, Channel 0, Note off: F#4
@28670, Channel 3, Note off: D#4
@28783, Channel 9, Note on:  D#2
@28800, Channel 0, Note on:  F#4
@28800, Channel 0, Note on:  A#4
@28800, Channel 0, Note on:  D#5
@28800, Channel 9, Note on:  E2
@28850, Channel 9, Note off: D#2
@28856, Channel 9, Note off: E2
@28959, Channel 0, Note off: A#4
@28969, Channel 0, Note off: F#4
@28970, Channel 0, Note off: D#5
@29172, Channel 5, Note on:  A#4
@29173, Channel 5, Note on:  F#4
@29180, Channel 1, Note on:  D#2
@29184, Channel 0, Note on:  F#4
@29184, Channel 0, Note on:  A#4
@29184, Channel 0, Note on:  D#5
@29190, Channel 9, Note on:  C2
@29191, Channel 2, Note on:  F#3
@29297, Channel 9, Note off: C2
@29363, Channel 0, Note off: A#4
@29372, Channel 0, Note off: F#4
@29377, Channel 0, Note off: D#5
@29407, Channel 5, Note off: F#4
@29409, Channel 5, Note off: A#4
@29414, Channel 5, Note on:  D#4
@29555, Channel 9, Note on:  D#2
@29560, Channel 2, Note on:  D#3
@29562, Channel 2, Note off: F#3
@29562, Channel 5, Note on:  F#4
@29564, Channel 5, Note on:  A#4
@29568, Channel 0, Note on:  F#4
@29568, Channel 0, Note on:  D#5
@29568, Channel 0, Note on:  A#4
@29569, Channel 9, Note on:  E2
@29575, Channel 3, Note on:  A#4
@29582, Channel 5, Note off: D#4
@29608, Channel 9, Note off: D#2
@29646, Channel 9, Note off: E2
@29671, Channel 1, Note off: D#2
@29744, Channel 0, Note off: A#4
@29759, Channel 0, Note off: F#4
@29761, Channel 0, Note off: D#5
@29772, Channel 3, Note off: A#4
@29785, Channel 5, Note on:  D#4
@29787, Channel 5, Note off: A#4
@29788, Channel 5, Note off: F#4
@29796, Channel 6, Note on:  G3
@29803, Channel 9, Note on:  D#2
@29805, Channel 9, Note on:  C2
@29806, Channel 6, Note on:  G4
@29808, Channel 6, Note on:  E4
@29809, Channel 6, Note on:  B3
@29812, Channel 6, Note on:  D4
@29822, Channel 6, Note on:  A3
@29825, Channel 9, Note on:  C3
@29844, Channel 7, Note on:  D#3
@29857, Channel 9, Note off: D#2
@29864, Channel 9, Note off: C2
@29867, Channel 9, Note off: C3
@29880, Channel 7, Note off: D#3
@29907, Channel 6, Note off: A3
@29949, Channel 7, Note on:  D#3
@29950, Channel 2, Note off: D#3
@29950, Channel 5, Note on:  F#4
@29952, Channel 0, Note on:  F#4
@29952, Channel 0, Note on:  D#5
@29952, Channel 0, Note on:  A#4
@29952, Channel 5, Note on:  A#4
@29953, Channel 2, Note on:  B2
@29958, Channel 3, Note on:  G#4
@29958, Channel 9, Note on:  C2
@29962, Channel 9, Note on:  C3
@29970, Channel 5, Note off: D#4
@29990, Channel 7, Note off: D#3
@29998, Channel 9, Note off: C3
@30055, Channel 9, Note off: C2
@30071, Channel 7, Note on:  D#3
@30082, Channel 9, Note on:  B2
@30121, Channel 7, Note off: D#3
@30124, Channel 9, Note off: B2
@30147, Channel 0, Note off: A#4
@30157, Channel 0, Note off: F#4
@30157, Channel 5, Note off: F#4
@30160, Channel 0, Note off: D#5
@30162, Channel 3, Note off: G#4
@30166, Channel 5, Note off: A#4
@30183, Channel 5, Note on:  D#4
@30198, Channel 1, Note on:  G#1
@30199, Channel 7, Note on:  D#3
@30216, Channel 9, Note on:  B2
@30245, Channel 7, Note off: D#3
@30256, Channel 9, Note off: B2
@30317, Channel 2, Note on:  A#2
@30335, Channel 9, Note on:  D#2
@30336, Channel 0, Note on:  F#4
@30336, Channel 0, Note on:  D#5
@30336, Channel 0, Note on:  A#4
@30336, Channel 9, Note on:  E2
@30338, Channel 1, Note on:  A#1
@30338, Channel 3, Note on:  F#4
@30339, Channel 5, Note on:  F#4
@30341, Channel 5, Note on:  A#4
@30344, Channel 7, Note on:  D#3
@30346, Channel 1, Note off: G#1
@30352, Channel 5, Note off: D#4
@30352, Channel 2, Note off: B2
@30360, Channel 9, Note on:  B2
@30390, Channel 7, Note off: D#3
@30392, Channel 9, Note off: E2
@30393, Channel 9, Note off: D#2
@30403, Channel 9, Note off: B2
@30456, Channel 7, Note on:  D#3
@30468, Channel 9, Note on:  A2
@30493, Channel 7, Note off: D#3
@30493, Channel 0, Note off: A#4
@30511, Channel 9, Note off: A2
@30514, Channel 0, Note off: F#4
@30515, Channel 0, Note off: D#5
@30547, Channel 3, Note off: F#4
@30550, Channel 5, Note off: A#4
@30555, Channel 5, Note off: F#4
@30574, Channel 5, Note on:  D#4
@30578, Channel 7, Note on:  D#3
@30609, Channel 9, Note on:  A2
@30666, Channel 9, Note off: A2
@30674, Channel 7, Note off: D#3
@30674, Channel 1, Note off: A#1
@30680, Channel 5, Note off: D#4
@30696, Channel 10, Note on:  G#4
@30699, Channel 10, Note on:  B3
@30701, Channel 10, Note on:  D#4
@30715, Channel 10, Note on:  G#2
@30717, Channel 10, Note on:  G#3
@30720, Channel 2, Note off: A#2
@30720, Channel 0, Note on:  D#5
@30720, Channel 0, Note on:  B4
@30720, Channel 0, Note on:  G#4
@30720, Channel 0, Note on:  G#3
@30720, Channel 2, Note on:  D#4
@30720, Channel 2, Note on:  G#3
@30720, Channel 2, Note on:  G#4
@30720, Channel 9, Note on:  C2
@30720, Channel 11, Note on:  D#3
@30722, Channel 2, Note on:  B4
@30729, Channel 3, Note on:  G#4
@30732, Channel 1, Note on:  G#1
@30734, Channel 8, Note on:  D#4
@30736, Channel 8, Note on:  G#4
@30738, Channel 8, Note on:  B4
@30741, Channel 8, Note on:  B3
@30744, Channel 9, Note on:  B3
@30746, Channel 9, Note on:  A3
@30762, Channel 6, Note off: E4
@30765, Channel 6, Note off: D4
@30766, Channel 6, Note off: G4
@30768, Channel 6, Note off: B3
@30769, Channel 6, Note off: G3
@30801, Channel 9, Note off: B3
@30842, Channel 9, Note off: A3
@30888, Channel 9, Note off: C2
@30911, Channel 0, Note off: G#3
@30911, Channel 0, Note off: D#5
@30918, Channel 0, Note off: G#4
@30925, Channel 0, Note off: B4
@30945, Channel 1, Note off: G#1
@30998, Channel 11, Note off: D#3
@31098, Channel 9, Note on:  D#2
@31104, Channel 0, Note on:  G#3
@31104, Channel 0, Note on:  B4
@31104, Channel 0, Note on:  G#4
@31104, Channel 0, Note on:  D#5
@31104, Channel 9, Note on:  C2
@31104, Channel 9, Note on:  E2
@31104, Channel 11, Note on:  D#4
@31104, Channel 11, Note on:  B4
@31104, Channel 11, Note on:  G#4
@31110, Channel 1, Note on:  G#1
@31133, Channel 9, Note on:  F#2
@31149, Channel 9, Note off: D#2
@31181, Channel 9, Note off: E2
@31247, Channel 9, Note off: F#2
@31284, Channel 9, Note off: C2
@31284, Channel 0, Note off: G#3
@31289, Channel 0, Note off: D#5
@31294, Channel 0, Note off: G#4
@31297, Channel 0, Note off: B4
@31311, Channel 1, Note off: G#1
@31315, Channel 11, Note off: G#4
@31330, Channel 11, Note off: D#4
@31336, Channel 9, Note on:  D#2
@31338, Channel 11, Note off: B4
@31378, Channel 9, Note on:  B3
@31419, Channel 9, Note off: B3
@31454, Channel 9, Note off: D#2
@31482, Channel 1, Note on:  G#1
@31488, Channel 0, Note on:  G#3
@31488, Channel 0, Note on:  G#4
@31488, Channel 0, Note on:  B4
@31488, Channel 0, Note on:  D#5
@31488, Channel 9, Note on:  C2
@31502, Channel 9, Note on:  B3
@31577, Channel 9, Note off: B3
@31636, Channel 0, Note off: G#3
@31657, Channel 9, Note off: C2
@31659, Channel 0, Note off: D#5
@31677, Channel 0, Note off: G#4
@31680, Channel 0, Note off: B4
@31709, Channel 1, Note off: G#1
@31869, Channel 1, Note on:  G#1
@31872, Channel 0, Note on:  G#3
@31872, Channel 0, Note on:  D#5
@31872, Channel 0, Note on:  B4
@31872, Channel 0, Note on:  G#4
@31872, Channel 9, Note on:  E2
@31872, Channel 9, Note on:  C2
@31872, Channel 11, Note on:  B4
@31872, Channel 11, Note on:  D#4
@31872, Channel 11, Note on:  G#4
@31882, Channel 3, Note off: G#4
@31883, Channel 3, Note on:  F#4
@31888, Channel 9, Note on:  F#2
@31896, Channel 9, Note on:  D#2
@31928, Channel 9, Note off: E2
@31981, Channel 9, Note off: F#2
@32017, Channel 0, Note off: G#3
@32029, Channel 0, Note off: D#5
@32043, Channel 0, Note off: G#4
@32045, Channel 9, Note off: C2
@32045, Channel 0, Note off: B4
@32065, Channel 9, Note off: D#2
@32076, Channel 11, Note off: G#4
@32076, Channel 11, Note off: B4
@32085, Channel 11, Note off: D#4
@32102, Channel 1, Note off: G#1
@32106, Channel 3, Note on:  G#4
@32119, Channel 3, Note off: F#4
@32256, Channel 0, Note on:  G#3
@32256, Channel 0, Note on:  D#5
@32256, Channel 0, Note on:  G#4
@32256, Channel 0, Note on:  B4
@32256, Channel 9, Note on:  C2
@32261, Channel 1, Note on:  G#1
@32296, Channel 9, Note on:  B3
@32342, Channel 9, Note off: B3
@32412, Channel 0, Note off: G#3
@32417, Channel 9, Note off: C2
@32434, Channel 0, Note off: D#5
@32443, Channel 0, Note off: G#4
@32448, Channel 0, Note off: B4
@32481, Channel 1, Note off: G#1
@32529, Channel 4, Note on:  D#4
@32629, Channel 9, Note on:  D#2
@32637, Channel 4, Note off: D#4
@32640, Channel 0, Note on:  G#3
@32640, Channel 0, Note on:  G#4
@32640, Channel 0, Note on:  B4
@32640, Channel 0, Note on:  D#5
@32640, Channel 9, Note on:  C2
@32640, Channel 9, Note on:  E2
@32640, Channel 11, Note on:  B4
@32640, Channel 11, Note on:  D#4
@32640, Channel 11, Note on:  G#4
@32642, Channel 1, Note on:  G#1
@32659, Channel 4, Note on:  F#4
@32664, Channel 9, Note on:  F#2
@32688, Channel 9, Note off: D#2
@32717, Channel 9, Note off: E2
@32777, Channel 9, Note off: F#2
@32803, Channel 9, Note off: C2
@32803, Channel 0, Note off: G#3
@32817, Channel 0, Note off: D#5
@32824, Channel 0, Note off: G#4
@32832, Channel 0, Note off: B4
@32869, Channel 11, Note off: G#4
@32873, Channel 11, Note off: B4
@32876, Channel 1, Note off: G#1
@32878, Channel 9, Note on:  D#2
@32885, Channel 11, Note off: D#4
@32886, Channel 4, Note off: F#4
@32890, Channel 4, Note on:  G#4
@32903, Channel 9, Note on:  B3
@32939, Channel 9, Note off: B3
@32988, Channel 9, Note off: D#2
@33021, Channel 1, Note on:  G#1
@33024, Channel 0, Note on:  G#3
@33024, Channel 0, Note on:  D#5
@33024, Channel 0, Note on:  B4
@33024, Channel 0, Note on:  G#4
@33024, Channel 9, Note on:  C2
@33032, Channel 9, Note on:  B3
@33039, Channel 4, Note on:  F#4
@33049, Channel 3, Note off: G#4
@33059, Channel 4, Note off: G#4
@33088, Channel 9, Note off: B3
@33176, Channel 0, Note off: G#3
@33181, Channel 9, Note off: C2
@33199, Channel 0, Note off: D#5
@33220, Channel 0, Note off: G#4
@33221, Channel 10, Note off: G#3
@33224, Channel 0, Note off: B4
@33236, Channel 4, Note off: F#4
@33266, Channel 4, Note on:  D#4
@33277, Channel 1, Note off: G#1
@33402, Channel 9, Note on:  D#2
@33408, Channel 0, Note on:  G#3
@33408, Channel 0, Note on:  D#5
@33408, Channel 0, Note on:  B4
@33408, Channel 0, Note on:  G#4
@33408, Channel 9, Note on:  E2
@33408, Channel 9, Note on:  C2
@33408, Channel 11, Note on:  A#4
@33408, Channel 11, Note on:  B4
@33408, Channel 11, Note on:  D#4
@33408, Channel 11, Note on:  G#4
@33413, Channel 1, Note on:  G#1
@33413, Channel 4, Note on:  F#4
@33417, Channel 4, Note off: D#4
@33420, Channel 9, Note on:  F#2
@33435, Channel 11, Note off: A#4
@33464, Channel 9, Note off: E2
@33486, Channel 9, Note off: D#2
@33499, Channel 9, Note off: F#2
@33578, Channel 9, Note off: C2
@33613, Channel 0, Note off: B4
@33617, Channel 0, Note off: D#5
@33623, Channel 0, Note off: G#4
@33636, Channel 0, Note off: G#3
@33638, Channel 4, Note off: F#4
@33640, Channel 4, Note on:  G#4
@33655, Channel 11, Note off: G#4
@33666, Channel 11, Note off: D#4
@33667, Channel 11, Note off: B4
@33705, Channel 1, Note off: G#1
@33776, Channel 2, Note on:  F#4
@33777, Channel 2, Note on:  D#3
@33779, Channel 1, Note on:  D#2
@33780, Channel 2, Note on:  A#4
@33781, Channel 8, Note on:  D#4
@33784, Channel 8, Note on:  F#4
@33785, Channel 8, Note on:  A#3
@33788, Channel 4, Note on:  F#4
@33792, Channel 0, Note on:  D#3
@33792, Channel 0, Note on:  D#4
@33792, Channel 0, Note on:  A#4
@33792, Channel 0, Note on:  D#5
@33792, Channel 9, Note on:  C2
@33795, Channel 10, Note on:  A#4
@33796, Channel 10, Note on:  D#2
@33798, Channel 4, Note off: G#4
@33799, Channel 10, Note on:  F#4
@33800, Channel 8, Note off: G#4
@33801, Channel 8, Note off: D#4
@33805, Channel 10, Note on:  D#3
@33806, Channel 10, Note off: G#2
@33806, Channel 9, Note on:  B3
@33808, Channel 8, Note off: B3
@33808, Channel 8, Note off: B4
@33808, Channel 10, Note off: G#4
@33810, Channel 2, Note off: B4
@33811, Channel 10, Note off: B3
@33816, Channel 2, Note off: G#4
@33821, Channel 2, Note off: G#3
@33843, Channel 9, Note off: B3
@33948, Channel 9, Note off: C2
@33955, Channel 0, Note off: A#4
@33955, Channel 0, Note off: D#3
@33972, Channel 0, Note off: D#5
@33972, Channel 0, Note off: D#4
@33978, Channel 4, Note off: F#4
@34029, Channel 1, Note off: D#2
@34172, Channel 9, Note on:  D#2
@34175, Channel 1, Note on:  D#2
@34176, Channel 0, Note on:  D#3
@34176, Channel 0, Note on:  D#4
@34176, Channel 0, Note on:  D#5
@34176, Channel 0, Note on:  A#4
@34176, Channel 9, Note on:  E2
@34176, Channel 9, Note on:  C2
@34176, Channel 11, Note on:  A#4
@34176, Channel 11, Note on:  F#4
@34176, Channel 11, Note on:  D#4
@34183, Channel 4, Note on:  F#4
@34187, Channel 3, Note on:  F#4
@34199, Channel 9, Note on:  F#2
@34223, Channel 9, Note off: D#2
@34253, Channel 9, Note off: E2
@34288, Channel 9, Note off: F#2
@34300, Channel 9, Note off: C2
@34353, Channel 0, Note off: D#5
@34354, Channel 0, Note off: A#4
@34354, Channel 0, Note off: D#3
@34368, Channel 0, Note off: D#4
@34394, Channel 1, Note off: D#2
@34404, Channel 11, Note off: F#4
@34405, Channel 9, Note on:  D#2
@34409, Channel 4, Note off: F#4
@34410, Channel 11, Note off: D#4
@34416, Channel 11, Note off: A#4
@34429, Channel 3, Note off: F#4
@34442, Channel 9, Note on:  B3
@34470, Channel 9, Note off: D#2
@34477, Channel 9, Note off: B3
@34547, Channel 4, Note on:  D#4
@34556, Channel 1, Note on:  D#2
@34559, Channel 9, Note on:  B3
@34560, Channel 0, Note on:  D#3
@34560, Channel 0, Note on:  D#5
@34560, Channel 0, Note on:  D#4
@34560, Channel 0, Note on:  A#4
@34560, Channel 9, Note on:  C2
@34574, Channel 3, Note on:  D#4
@34611, Channel 9, Note off: B3
@34649, Channel 9, Note off: C2
@34740, Channel 0, Note off: D#3
@34752, Channel 0, Note off: A#4
@34752, Channel 0, Note off: D#5
@34766, Channel 0, Note off: D#4
@34802, Channel 1, Note off: D#2
@34823, Channel 3, Note off: D#4
@34827, Channel 4, Note off: D#4
@34927, Channel 9, Note on:  D#2
@34944, Channel 0, Note on:  D#3
@34944, Channel 0, Note on:  D#5
@34944, Channel 0, Note on:  A#4
@34944, Channel 0, Note on:  D#4
@34944, Channel 3, Note on:  G#4
@34944, Channel 9, Note on:  C2
@34944, Channel 9, Note on:  E2
@34944, Channel 11, Note on:  A#4
@34944, Channel 11, Note on:  D#4
@34944, Channel 11, Note on:  F#4
@34947, Channel 4, Note on:  G#4
@34955, Channel 9, Note on:  F#2
@34968, Channel 1, Note on:  D#2
@34994, Channel 9, Note off: D#2
@35000, Channel 9, Note off: E2
@35035, Channel 9, Note off: C2
@35050, Channel 9, Note off: F#2
@35130, Channel 0, Note off: D#3
@35152, Channel 0, Note off: A#4
@35160, Channel 0, Note off: D#4
@35167, Channel 3, Note off: G#4
@35171, Channel 0, Note off: D#5
@35183, Channel 11, Note off: F#4
@35184, Channel 1, Note off: D#2
@35185, Channel 11, Note off: D#4
@35198, Channel 11, Note off: A#4
@35198, Channel 1, Note on:  A#1
@35200, Channel 4, Note off: G#4
@35285, Channel 1, Note off: A#1
@35304, Channel 1, Note on:  D#2
@35328, Channel 0, Note on:  F#4
@35328, Channel 0, Note on:  D#3
@35328, Channel 0, Note on:  D#5
@35328, Channel 0, Note on:  A#4
@35328, Channel 3, Note on:  D#4
@35328, Channel 4, Note on:  D#4
@35328, Channel 9, Note on:  C2
@35340, Channel 9, Note on:  B3
@35383, Channel 9, Note off: B3
@35435, Channel 9, Note off: C2
@35502, Channel 0, Note off: D#3
@35511, Channel 0, Note off: A#4
@35522, Channel 0, Note off: D#5
@35523, Channel 0, Note off: F#4
@35562, Channel 1, Note off: D#2
@35672, Channel 3, Note off: D#4
@35693, Channel 1, Note on:  D#2
@35699, Channel 9, Note on:  D#2
@35709, Channel 4, Note off: D#4
@35712, Channel 0, Note on:  F#4
@35712, Channel 0, Note on:  D#3
@35712, Channel 0, Note on:  D#5
@35712, Channel 0, Note on:  A#4
@35712, Channel 9, Note on:  E2
@35712, Channel 9, Note on:  C2
@35712, Channel 11, Note on:  A#4
@35712, Channel 11, Note on:  D#4
@35712, Channel 11, Note on:  F#4
@35734, Channel 9, Note on:  F#2
@35745, Channel 3, Note on:  A#4
@35752, Channel 9, Note off: D#2
@35789, Channel 9, Note off: E2
@35799, Channel 9, Note off: C2
@35825, Channel 9, Note off: F#2
@35894, Channel 0, Note off: A#4
@35894, Channel 0, Note off: D#3
@35900, Channel 0, Note off: D#5
@35903, Channel 0, Note off: F#4
@35910, Channel 11, Note off: F#4
@35912, Channel 11, Note off: D#4
@35914, Channel 11, Note off: A#4
@35923, Channel 1, Note off: D#2
@35947, Channel 9, Note on:  D#2
@35964, Channel 9, Note on:  B3
@36001, Channel 9, Note off: D#2
@36005, Channel 9, Note off: B3
@36037, Channel 3, Note off: A#4
@36080, Channel 1, Note on:  D#2
@36089, Channel 9, Note on:  B3
@36093, Channel 3, Note on:  G#4
@36096, Channel 0, Note on:  D#3
@36096, Channel 0, Note on:  F#4
@36096, Channel 0, Note on:  D#5
@36096, Channel 0, Note on:  A#4
@36096, Channel 9, Note on:  C2
@36149, Channel 9, Note off: B3
@36180, Channel 9, Note off: C2
@36268, Channel 0, Note off: A#4
@36275, Channel 0, Note off: D#5
@36278, Channel 0, Note off: D#3
@36280, Channel 0, Note off: F#4
@36326, Channel 1, Note off: D#2
@36439, Channel 3, Note off: G#4
@36458, Channel 9, Note on:  F#2
@36468, Channel 1, Note on:  D#2
@36477, Channel 3, Note on:  F#4
@36479, Channel 9, Note on:  D#2
@36480, Channel 0, Note on:  F#4
@36480, Channel 0, Note on:  D#3
@36480, Channel 0, Note on:  D#5
@36480, Channel 0, Note on:  A#4
@36480, Channel 9, Note on:  E2
@36480, Channel 9, Note on:  C2
@36480, Channel 11, Note on:  A#4
@36480, Channel 11, Note on:  D#4
@36480, Channel 11, Note on:  F#4
