MidiFile.mid
@342, Channel 9, Program change: Piano 1     
@76205, Channel 5, Note off:    2
@76205, Channel 4, Note off:    2
@76209, Channel 4, Note off:    3
@76223, Channel 5, Note on:     2
@76224, Channel 4, Note on:     2
@76225, Channel 5, Note on:     3
@76318, Channel 5, Note off:    1
@76352, Channel 4, Note on:     1
@76418, Channel 4, Note on:     2
@76421, Channel 4, Note off:    1
@76486, Channel 4, Note on:     1
@76491, Channel 4, Note off:    2
@76553, Channel 4, Note on:     3
@76563, Channel 4, Note off:    1
@76620, Channel 4, Note on:     3
@76628, Channel 4, Note off:    3
@76687, Channel 4, Note on:     3
@76697, Channel 4, Note off:    3
@76756, Channel 4, Note on:     3
@76766, Channel 4, Note off:    3
@76827, Channel 4, Note off:    3
@76828, Channel 4, Note on:     3
@76900, Channel 4, Note on:     3
@76901, Channel 4, Note off:    3
@77043, Channel 5, Note off:    2
@77053, Channel 4, Note on:     2
@77055, Channel 5, Note on:     1
@77055, Channel 5, Note on:     2
@77055, Channel 4, Note on:     2
@77098, Channel 4, Note off:    3
@78517, Channel 5, Note off:    3
@78517, Channel 4, Note off:    2
@78524, Channel 5, Note off:    1
@78524, Channel 5, Note off:    2
@78576, Channel 5, Note on:     1
@78613, Channel 5, Note off:    1
@78622, Channel 5, Note on:     4
@78658, Channel 5, Note off:    4
@78669, Channel 5, Note on:     5
@78706, Channel 5, Note off:    5
@78719, Channel 5, Note on:     5
@78966, Channel 4, Note on:     1
@79009, Channel 4, Note on:     4
@79039, Channel 4, Note off:    1
@79049, Channel 4, Note off:    4
@79055, Channel 4, Note on:     4
@79106, Channel 4, Note off:    4
@79108, Channel 4, Note on:     5
@79341, Channel 5, Note off:    5
@79344, Channel 5, Note on:     1
@79380, Channel 5, Note off:    1
@79391, Channel 5, Note on:     4
@79427, Channel 5, Note off:    4
@79440, Channel 5, Note on:     5
@79478, Channel 5, Note off:    5
@79488, Channel 5, Note on:     5
@79549, Channel 4, Note off:    5
@79675, Channel 5, Note off:    5
@79676, Channel 5, Note on:     4
@79676, Channel 4, Note on:     5
@79831, Channel 4, Note on:     5
@79835, Channel 4, Note off:    5
@79866, Channel 5, Note off:    4
@79876, Channel 4, Note off:    5
@79879, Channel 5, Note on:     4
@79879, Channel 4, Note on:     5
@80039, Channel 5, Note off:    4
@80039, Channel 4, Note off:    5
@80060, Channel 5, Note on:     4
@80060, Channel 4, Note on:     5
@80204, Channel 5, Note on:     4
@80204, Channel 4, Note on:     5
@80212, Channel 5, Note off:    4
@80212, Channel 4, Note off:    5
@80253, Channel 5, Note on:     4
@80253, Channel 5, Note off:    4
@80253, Channel 4, Note on:     5
@80253, Channel 4, Note off:    5
@80416, Channel 5, Note off:    4
@80427, Channel 4, Note off:    5
@80451, Channel 4, Note on:     4
@80452, Channel 5, Note on:     4
@80580, Channel 4, Note off:    4
@80584, Channel 4, Note on:     4
@80584, Channel 5, Note on:     5
@80589, Channel 5, Note off:    4
@80612, Channel 4, Note on:     4
@80612, Channel 5, Note on:     5
@80620, Channel 5, Note off:    5
@80620, Channel 4, Note off:    4
@80645, Channel 4, Note on:     4
@80645, Channel 5, Note on:     5
@80646, Channel 5, Note off:    5
@80646, Channel 4, Note off:    4
@80736, Channel 5, Note on:     5
@80825, Channel 5, Note off:    5
@80825, Channel 4, Note off:    4
@80829, Channel 5, Note on:     5
@80832, Channel 5, Note on:     5
@80837, Channel 4, Note on:     1
@80848, Channel 5, Note on:     1
@80848, Channel 5, Note on:     6
@81017, Channel 4, Note off:    1
@81029, Channel 4, Note on:     4
@81037, Channel 5, Note on:     6
@81037, Channel 5, Note on:     6
@81037, Channel 5, Note off:    1
@81037, Channel 5, Note off:    6
@81134, Channel 5, Note on:     6
@81134, Channel 5, Note on:     6
@81135, Channel 5, Note off:    6
@81135, Channel 5, Note off:    6
@81221, Channel 4, Note on:     5
@81224, Channel 5, Note on:     5
@81234, Channel 5, Note on:     5
@81234, Channel 5, Note on:     6
@81234, Channel 5, Note on:     6
@81242, Channel 5, Note off:    6
@81242, Channel 5, Note off:    6
@81589, Channel 4, Note off:    4
@81589, Channel 4, Note off:    5
@81601, Channel 5, Note on:     5
@81601, Channel 5, Note on:     6
@81602, Channel 5, Note on:     5
@81626, Channel 5, Note off:    5
@81626, Channel 5, Note off:    6
@81626, Channel 5, Note off:    6
@81884, Channel 5, Note on:     5
@81884, Channel 5, Note on:     6
@81887, Channel 5, Note on:     5
@81887, Channel 5, Note on:     1
@81887, Channel 5, Note on:     6
@81894, Channel 5, Note on:     5
@81986, Channel 5, Note on:     5
@81989, Channel 5, Note on:     5
@81994, Channel 5, Note on:     1
@81994, Channel 5, Note on:     6
@81997, Channel 5, Note on:     5
@81997, Channel 5, Note on:     6
@82360, Channel 5, Note on:     5
@82361, Channel 5, Note on:     5
@82364, Channel 5, Note on:     5
@82368, Channel 5, Note on:     6
@82371, Channel 5, Note on:     6
@82661, Channel 5, Note on:     1
@82661, Channel 5, Note on:     6
@82664, Channel 5, Note on:     6
@82668, Channel 5, Note on:     5
@82758, Channel 5, Note on:     5
@82765, Channel 5, Note on:     1
@82765, Channel 5, Note on:     6
@82768, Channel 5, Note on:     1
@83123, Channel 5, Note on:     5
@83123, Channel 5, Note on:     1
@87550, Channel 8, Note on:     1
@87733, Channel 8, Note off:    1
@87738, Channel 8, Note on:     3
@87907, Channel 8, Note off:    3
@87913, Channel 8, Note on:     3
@88692, Channel 8, Note off:    3
@88800, Channel 8, Note on:     5
@88917, Channel 8, Note on:     4
@88919, Channel 8, Note off:    5
@89037, Channel 8, Note off:    4
@89040, Channel 8, Note on:     4
@89175, Channel 8, Note off:    4
@89178, Channel 8, Note on:     1
@89364, Channel 8, Note off:    1
@89367, Channel 8, Note on:     3
@89587, Channel 8, Note on:     4
@90223, Channel 8, Note off:    3
@90584, Channel 8, Note off:    4
